1811	1000005015	SUM	516802
4263	1000016459	9	2
4263	1000016459	1	2
4263	1000016459	3	1
4263	1000016459	SUM	5
5567	1000020986	6	233
5567	1000020986	9	236
5567	1000020986	11	3
5567	1000020986	1	235
5567	1000020986	3	193
5567	1000020986	SUM	900
3377	1000016195	4	59441
3377	1000016195	6	177754
3377	1000016195	9	190604
3377	1000016195	11	152
3377	1000016195	1	191128
3377	1000016195	3	144475
3377	1000016195	SUM	763554
4013	1000015390	6	1466
4013	1000015390	9	1588
4013	1000015390	1	1598
4013	1000015390	3	1289
4013	1000015390	SUM	5941
5384	1000020275	4	4989
5384	1000020275	6	24169
5384	1000020275	9	25136
5384	1000020275	11	196
5384	1000020275	1	25492
5384	1000020275	3	16063
5384	1000020275	SUM	96045
3934	1000015025	6	6561393
3934	1000015025	9	6801033
3934	1000015025	30	43472
3934	1000015025	31	177680
3934	1000015025	1	6870727
3934	1000015025	24	5896015
3934	1000015025	16	2582509
3934	1000015025	3	5856915
3934	1000015025	SUM	34789744
363	1000000644	6	86
363	1000000644	9	19
363	1000000644	1	19
363	1000000644	SUM	124
4848	1000018414	6	1607
4848	1000018414	9	1612
4848	1000018414	1	1618
4848	1000018414	3	1482
4848	1000018414	SUM	6319
3377	1000012955	4	59441
3377	1000012955	6	177684
3377	1000012955	9	190530
3377	1000012955	11	2046
3377	1000012955	30	7068
3377	1000012955	1	191148
3377	1000012955	24	122617
3377	1000012955	3	144347
3377	1000012955	SUM	894881
4069	1000016606	6	4154
4069	1000016606	9	4227
4069	1000016606	1	4243
4069	1000016606	3	3674
4069	1000016606	SUM	16298
4183	1000016214	5	248016
4183	1000016214	7	229633
4183	1000016214	12	250534
4183	1000016214	SUM	728183
5016	1000019055	4	3427
5016	1000019055	6	8383
5016	1000019055	9	7953
5016	1000019055	11	3
5016	1000019055	1	7960
5016	1000019055	3	6236
5016	1000019055	SUM	33962
753	1000003493	4	1030
753	1000003493	6	2526
753	1000003493	9	2708
753	1000003493	1	2711
753	1000003493	SUM	8975
1651	1000020458	6	17719
1651	1000020458	9	18479
1651	1000020458	1	18658
1651	1000020458	3	16656
1651	1000020458	SUM	71512
3417	1000014343	6	104761
3417	1000014343	9	109183
3417	1000014343	11	453
3417	1000014343	1	110215
3417	1000014343	3	95295
3417	1000014343	SUM	419907
3001	1000011017	7	167699
3001	1000011017	SUM	167699
29	1000000296	4	148549
29	1000000296	6	496541
29	1000000296	9	501050
29	1000000296	3	379350
29	1000000296	SUM	1525490
1941	1000006454	4	5664
1941	1000006454	6	14237
1941	1000006454	9	14743
1941	1000006454	1	14744
1941	1000006454	3	12281
1941	1000006454	SUM	61669
3745	1000016211	4	16656
3745	1000016211	SUM	16656
305	1000000570	5	402792
305	1000000570	19	341
305	1000000570	7	373307
305	1000000570	15	394216
305	1000000570	SUM	1170656
48	1000000073	1	15
48	1000000073	3	14
48	1000000073	SUM	29
3723	1000014055	6	557286
3723	1000014055	9	580826
3723	1000014055	20	137093
3723	1000014055	30	9450
3723	1000014055	21	20565
3723	1000014055	3	543516
3723	1000014055	SUM	1848736
254	1000000634	6	22488
254	1000000634	9	23719
254	1000000634	1	23881
254	1000000634	SUM	70088
531	1000016608	4	767
531	1000016608	6	2324
531	1000016608	9	1946
531	1000016608	1	1951
531	1000016608	3	2101
531	1000016608	SUM	9089
1888	1000006247	6	10
1888	1000006247	9	9
1888	1000006247	1	10
1888	1000006247	3	6
1888	1000006247	SUM	35
1727	1000011223	6	5
1727	1000011223	9	2
1727	1000011223	1	2
1727	1000011223	3	2
1727	1000011223	SUM	11
2007	1000006784	6	9867
2007	1000006784	9	9814
2007	1000006784	1	9838
2007	1000006784	3	8295
2007	1000006784	SUM	37814
987	1000002176	5	13
987	1000002176	SUM	13
2487	1000008980	6	1
2487	1000008980	SUM	1
2644	1000009357	6	19758
2644	1000009357	9	17337
2644	1000009357	11	156
2644	1000009357	1	17495
2644	1000009357	3	18483
2644	1000009357	SUM	73229
4785	1000018164	6	6144
4785	1000018164	9	5768
4785	1000018164	11	45
4785	1000018164	1	5789
4785	1000018164	3	5852
4785	1000018164	SUM	23598
5479	1000020700	6	3905
5479	1000020700	9	3996
5479	1000020700	11	43
5479	1000020700	1	4016
5479	1000020700	3	3598
5479	1000020700	SUM	15558
594	1000001304	6	14
594	1000001304	9	14
594	1000001304	1	15
594	1000001304	3	10
594	1000001304	SUM	53
333	1000000625	1	486
333	1000000625	3	329
333	1000000625	SUM	815
2239	1000007698	4	1973
2239	1000007698	SUM	1973
3801	1000014497	6	53967
3801	1000014497	9	53148
3801	1000014497	3	46479
3801	1000014497	SUM	153594
4325	1000016693	6	5578
4325	1000016693	9	5817
4325	1000016693	1	5903
4325	1000016693	3	5356
4325	1000016693	SUM	22654
4566	1000017396	6	3766
4566	1000017396	9	3998
4566	1000017396	1	4042
4566	1000017396	3	2396
4566	1000017396	SUM	14202
1861	1000005176	6	604
1861	1000005176	9	599
1861	1000005176	1	604
1861	1000005176	3	471
1861	1000005176	SUM	2278
4271	1000016556	6	6337
4271	1000016556	9	6491
4271	1000016556	1	6587
4271	1000016556	3	5834
4271	1000016556	SUM	25249
435	1000008643	5	407979
435	1000008643	SUM	407979
76	1000011019	4	14507
76	1000011019	6	32374
76	1000011019	9	32791
76	1000011019	1	32977
76	1000011019	3	29617
76	1000011019	SUM	142266
5379	1000020238	6	38798
5379	1000020238	9	40941
5379	1000020238	11	295
5379	1000020238	1	41314
5379	1000020238	3	36848
5379	1000020238	SUM	158196
479	1000000959	19	1387
479	1000000959	15	647950
479	1000000959	SUM	649337
4209	1000018865	6	51781
4209	1000018865	9	54540
4209	1000018865	11	275
4209	1000018865	1	54893
4209	1000018865	3	48075
4209	1000018865	SUM	209564
4422	1000016938	4	9
4422	1000016938	6	28
4422	1000016938	9	22
4422	1000016938	1	22
4422	1000016938	3	25
4422	1000016938	SUM	106
5567	1000020987	6	226
5567	1000020987	9	234
5567	1000020987	11	3
5567	1000020987	1	234
5567	1000020987	3	195
5567	1000020987	SUM	892
3377	1000016196	4	59441
3377	1000016196	6	177644
3377	1000016196	9	190472
3377	1000016196	11	149
3377	1000016196	1	191167
3377	1000016196	24	122182
3377	1000016196	3	144266
3377	1000016196	SUM	885321
284	1000000500	31	13676
284	1000000500	16	249158
284	1000000500	SUM	262834
3007	1000011184	6	1
3007	1000011184	SUM	1
4271	1000016501	6	27899
4271	1000016501	9	29670
4271	1000016501	1	29998
4271	1000016501	3	25795
4271	1000016501	SUM	113362
4013	1000015391	6	85
4013	1000015391	9	101
4013	1000015391	1	101
4013	1000015391	3	98
4013	1000015391	SUM	385
4445	1000017187	4	3822
4445	1000017187	6	11148
4445	1000017187	9	9789
4445	1000017187	1	9807
4445	1000017187	3	11777
4445	1000017187	SUM	46343
5384	1000020276	4	5132
5384	1000020276	6	24150
5384	1000020276	9	25114
5384	1000020276	11	200
5384	1000020276	1	25465
5384	1000020276	3	16071
5384	1000020276	SUM	96132
363	1000000645	6	87
363	1000000645	9	19
363	1000000645	1	19
363	1000000645	SUM	125
4848	1000018415	6	18
4848	1000018415	9	20
4848	1000018415	1	20
4848	1000018415	3	19
4848	1000018415	SUM	77
4326	1000016694	6	20422
4326	1000016694	9	22084
4326	1000016694	1	22211
4326	1000016694	3	19605
4326	1000016694	SUM	84322
3377	1000012956	4	59441
3377	1000012956	6	177859
3377	1000012956	9	190576
3377	1000012956	11	172
3377	1000012956	1	191208
3377	1000012956	3	144447
3377	1000012956	SUM	763703
4183	1000016215	5	247984
4183	1000016215	7	229792
4183	1000016215	12	250546
4183	1000016215	SUM	728322
4642	1000017681	6	1
4642	1000017681	SUM	1
5016	1000019056	4	4896
5016	1000019056	6	11750
5016	1000019056	9	10925
5016	1000019056	11	245
5016	1000019056	1	10927
5016	1000019056	3	9686
5016	1000019056	SUM	48429
5400	1000020369	6	311
5400	1000020369	9	348
5400	1000020369	1	348
5400	1000020369	3	298
5400	1000020369	SUM	1305
5309	1000019987	6	28057
5309	1000019987	9	29754
5309	1000019987	11	343
5309	1000019987	1	29905
5309	1000019987	3	26518
5309	1000019987	SUM	114577
2816	1000017170	4	672
2816	1000017170	6	2085
2816	1000017170	9	2222
2816	1000017170	1	2225
2816	1000017170	3	1246
2816	1000017170	SUM	8450
3688	1000014472	7	218767
3688	1000014472	SUM	218767
3745	1000016212	4	16656
3745	1000016212	SUM	16656
4463	1000017073	4	401
4463	1000017073	6	1410
4463	1000017073	9	947
4463	1000017073	1	944
4463	1000017073	3	980
4463	1000017073	SUM	4682
48	1000000074	1	15
48	1000000074	3	14
48	1000000074	SUM	29
3850	1000014392	5	8572
3850	1000014392	7	7897
3850	1000014392	SUM	16469
3723	1000014056	6	556652
3723	1000014056	9	580856
3723	1000014056	20	137093
3723	1000014056	30	13421
3723	1000014056	21	20565
3723	1000014056	3	543087
3723	1000014056	SUM	1851674
531	1000016609	4	773
531	1000016609	6	2315
531	1000016609	9	1952
531	1000016609	1	1952
531	1000016609	3	2098
531	1000016609	SUM	9090
852	1000007476	4	10283
852	1000007476	6	25337
852	1000007476	9	26222
852	1000007476	1	26392
852	1000007476	3	21629
852	1000007476	SUM	109863
1888	1000006248	6	10
1888	1000006248	9	9
1888	1000006248	1	10
1888	1000006248	3	6
1888	1000006248	SUM	35
5385	1000020277	6	15650
5385	1000020277	9	16103
5385	1000020277	11	3
5385	1000020277	1	16296
5385	1000020277	3	10434
5385	1000020277	SUM	58486
3935	1000015027	6	19726
3935	1000015027	9	20216
3935	1000015027	1	20340
3935	1000015027	SUM	60282
4785	1000018165	6	4060
4785	1000018165	9	3879
4785	1000018165	1	3900
4785	1000018165	3	3635
4785	1000018165	SUM	15474
5323	1000020028	6	508
5323	1000020028	9	510
5323	1000020028	1	512
5323	1000020028	3	425
5323	1000020028	SUM	1955
5399	1000020368	4	2487
5399	1000020368	6	6230
5399	1000020368	9	6356
5399	1000020368	11	130
5399	1000020368	1	6351
5399	1000020368	3	5541
5399	1000020368	SUM	27095
594	1000001305	6	12
594	1000001305	9	15
594	1000001305	1	15
594	1000001305	3	10
594	1000001305	SUM	52
3801	1000014498	6	3
3801	1000014498	9	3
3801	1000014498	3	3
3801	1000014498	SUM	9
4566	1000017397	6	3862
4566	1000017397	9	4107
4566	1000017397	1	4163
4566	1000017397	3	2444
4566	1000017397	SUM	14576
4716	1000017932	4	3767
4716	1000017932	6	58286
4716	1000017932	9	57994
4716	1000017932	11	3
4716	1000017932	1	58448
4716	1000017932	3	53468
4716	1000017932	SUM	231966
1974	1000019799	4	424
1974	1000019799	6	1326
1974	1000019799	9	1381
1974	1000019799	1	1386
1974	1000019799	3	992
1974	1000019799	SUM	5509
4305	1000017356	6	3
4305	1000017356	9	3
4305	1000017356	1	3
4305	1000017356	3	3
4305	1000017356	SUM	12
2255	1000007771	6	26572
2255	1000007771	9	26571
2255	1000007771	1	26798
2255	1000007771	3	22589
2255	1000007771	SUM	102530
5379	1000020239	6	8600
5379	1000020239	9	9105
5379	1000020239	11	69
5379	1000020239	1	9191
5379	1000020239	3	8113
5379	1000020239	SUM	35078
22	1000011219	4	4491
22	1000011219	SUM	4491
1942	1000006457	4	7329
1942	1000006457	6	16376
1942	1000006457	9	16704
1942	1000006457	1	16832
1942	1000006457	3	15028
1942	1000006457	SUM	72269
4209	1000018866	6	52080
4209	1000018866	9	54949
4209	1000018866	11	286
4209	1000018866	1	55313
4209	1000018866	3	48290
4209	1000018866	SUM	210918
4422	1000016939	4	9
4422	1000016939	6	32
4422	1000016939	9	22
4422	1000016939	1	22
4422	1000016939	3	25
4422	1000016939	SUM	110
3139	1000011806	4	13428
3139	1000011806	6	36620
3139	1000011806	9	36701
3139	1000011806	1	36634
3139	1000011806	3	30584
3139	1000011806	SUM	153967
4538	1000017314	6	5
4538	1000017314	9	4
4538	1000017314	1	4
4538	1000017314	3	1
4538	1000017314	SUM	14
5567	1000020988	6	282
5567	1000020988	9	292
5567	1000020988	11	3
5567	1000020988	1	291
5567	1000020988	3	252
5567	1000020988	SUM	1120
3377	1000016197	4	59441
3377	1000016197	6	178911
3377	1000016197	9	190479
3377	1000016197	11	171
3377	1000016197	1	191119
3377	1000016197	3	144275
3377	1000016197	SUM	764396
5403	1000020390	6	296
5403	1000020390	9	317
5403	1000020390	11	2
5403	1000020390	1	319
5403	1000020390	3	235
5403	1000020390	SUM	1169
4271	1000016502	6	34234
4271	1000016502	9	36087
4271	1000016502	1	36463
4271	1000016502	3	31620
4271	1000016502	SUM	138404
4013	1000015392	6	1459
4013	1000015392	9	1567
4013	1000015392	1	1579
4013	1000015392	3	1271
4013	1000015392	SUM	5876
4445	1000017188	6	11213
4445	1000017188	9	9811
4445	1000017188	1	9824
4445	1000017188	3	11830
4445	1000017188	SUM	42678
134	1000002507	4	17798
134	1000002507	6	54819
134	1000002507	9	59173
134	1000002507	1	59730
134	1000002507	3	50109
134	1000002507	SUM	241629
334	1000000628	1	124
334	1000000628	3	72
334	1000000628	SUM	196
4057	1000016519	6	127526
4057	1000016519	9	127387
4057	1000016519	22	138751
4057	1000016519	1	128446
4057	1000016519	3	121374
4057	1000016519	SUM	643484
523	1000004013	4	1844
523	1000004013	6	7256
523	1000004013	9	7519
523	1000004013	22	7820
523	1000004013	1	7559
523	1000004013	3	6020
523	1000004013	SUM	38018
361	1000000644	6	69
361	1000000644	9	15
361	1000000644	1	16
361	1000000644	SUM	100
4326	1000016695	6	20339
4326	1000016695	9	22051
4326	1000016695	1	22173
4326	1000016695	3	19598
4326	1000016695	SUM	84161
3377	1000012957	4	59028
3377	1000012957	6	177809
3377	1000012957	9	190555
3377	1000012957	11	2145
3377	1000012957	30	7068
3377	1000012957	1	191089
3377	1000012957	3	144219
3377	1000012957	SUM	771913
4898	1000018675	4	142
4898	1000018675	6	616
4898	1000018675	1	658
4898	1000018675	3	420
4898	1000018675	SUM	1836
5016	1000019057	6	11862
5016	1000019057	9	10979
5016	1000019057	11	236
5016	1000019057	1	10974
5016	1000019057	3	9912
5016	1000019057	SUM	43963
4503	1000017147	4	1915
4503	1000017147	6	13778
4503	1000017147	9	13748
4503	1000017147	1	13804
4503	1000017147	3	10722
4503	1000017147	SUM	53967
5309	1000019988	6	28145
5309	1000019988	9	29730
5309	1000019988	11	324
5309	1000019988	1	29902
5309	1000019988	3	26508
5309	1000019988	SUM	114609
475	1000002062	5	4
475	1000002062	SUM	4
4258	1000016440	4	259
4258	1000016440	6	862
4258	1000016440	9	834
4258	1000016440	1	836
4258	1000016440	3	748
4258	1000016440	SUM	3539
5627	1000021164	6	622
5627	1000021164	9	608
5627	1000021164	11	15
5627	1000021164	1	618
5627	1000021164	3	547
5627	1000021164	SUM	2410
1117	1000002585	6	2261
1117	1000002585	9	2375
1117	1000002585	1	2374
1117	1000002585	3	2095
1117	1000002585	SUM	9105
795	1000008850	5	66414
795	1000008850	SUM	66414
3550	1000014659	6	24175
3550	1000014659	9	25539
3550	1000014659	1	25895
3550	1000014659	3	23185
3550	1000014659	SUM	98794
935	1000001521	4	31
935	1000001521	SUM	31
3688	1000014473	7	121563
3688	1000014473	SUM	121563
3745	1000016213	4	16656
3745	1000016213	SUM	16656
566	1000001251	6	264479
566	1000001251	9	276954
566	1000001251	1	279787
566	1000001251	3	250352
566	1000001251	SUM	1071572
48	1000000075	6	55
48	1000000075	9	43
48	1000000075	1	45
48	1000000075	3	41
48	1000000075	SUM	184
4463	1000017074	4	360
4463	1000017074	6	1245
4463	1000017074	9	834
4463	1000017074	1	837
4463	1000017074	3	846
4463	1000017074	SUM	4122
3723	1000014057	6	536355
3723	1000014057	9	580851
3723	1000014057	3	544082
3723	1000014057	SUM	1661288
4267	1000017120	6	4369
4267	1000017120	9	4534
4267	1000017120	1	4573
4267	1000017120	3	3329
4267	1000017120	SUM	16805
3138	1000011805	6	585
3138	1000011805	9	614
3138	1000011805	1	615
3138	1000011805	3	530
3138	1000011805	SUM	2344
364	1000010547	6	40987
364	1000010547	9	43199
364	1000010547	11	143
364	1000010547	30	122
364	1000010547	SUM	84451
2064	1000011204	4	46404
2064	1000011204	SUM	46404
4196	1000016180	6	8697
4196	1000016180	9	9168
4196	1000016180	1	9209
4196	1000016180	3	7636
4196	1000016180	SUM	34710
5385	1000020278	6	15574
5385	1000020278	9	15983
5385	1000020278	11	3
5385	1000020278	1	16200
5385	1000020278	3	10386
5385	1000020278	SUM	58146
3935	1000015028	6	1
3935	1000015028	9	1
3935	1000015028	1	1
3935	1000015028	SUM	3
4785	1000018166	6	4070
4785	1000018166	9	3879
4785	1000018166	11	57
4785	1000018166	1	3904
4785	1000018166	3	3629
4785	1000018166	SUM	15539
5323	1000020029	6	506
5323	1000020029	9	506
5323	1000020029	11	9
5323	1000020029	1	508
5323	1000020029	3	427
5323	1000020029	SUM	1956
108	1000000177	6	26576
108	1000000177	9	26769
108	1000000177	1	26946
108	1000000177	3	22953
108	1000000177	SUM	103244
594	1000001306	6	13
594	1000001306	9	15
594	1000001306	1	15
594	1000001306	3	10
594	1000001306	SUM	53
4436	1000018984	6	224
4436	1000018984	9	222
4436	1000018984	1	225
4436	1000018984	3	191
4436	1000018984	SUM	862
36	1000000031	4	3593
36	1000000031	1	14530
36	1000000031	3	10371
36	1000000031	SUM	28494
4716	1000017933	4	22749
4716	1000017933	6	143407
4716	1000017933	9	145862
4716	1000017933	1	147521
4716	1000017933	3	134464
4716	1000017933	SUM	594003
3064	1000020411	6	65150
3064	1000020411	9	68752
3064	1000020411	30	646
3064	1000020411	1	69877
3064	1000020411	3	65860
3064	1000020411	SUM	270285
790	1000001602	4	1
790	1000001602	6	2
790	1000001602	22	2
790	1000001602	14	2
790	1000001602	SUM	7
4305	1000017357	6	7076
4305	1000017357	9	7086
4305	1000017357	1	7184
4305	1000017357	3	6799
4305	1000017357	SUM	28145
2788	1000014993	4	557
2788	1000014993	3	2226
2788	1000014993	SUM	2783
144	1000000219	4	17
144	1000000219	1	15
144	1000000219	3	25
144	1000000219	SUM	57
2255	1000007772	6	26617
2255	1000007772	9	26579
2255	1000007772	1	26792
2255	1000007772	3	22595
2255	1000007772	SUM	102583
1269	1000011670	6	2
1269	1000011670	9	2
1269	1000011670	1	2
1269	1000011670	3	2
1269	1000011670	SUM	8
4209	1000018867	6	48509
4209	1000018867	9	51163
4209	1000018867	11	268
4209	1000018867	1	51506
4209	1000018867	3	44965
4209	1000018867	SUM	196411
3352	1000012823	4	2496
3352	1000012823	6	9295
3352	1000012823	9	9447
3352	1000012823	1	9487
3352	1000012823	3	7110
3352	1000012823	SUM	37835
3139	1000011807	4	13428
3139	1000011807	6	36638
3139	1000011807	9	36710
3139	1000011807	1	36624
3139	1000011807	3	30626
3139	1000011807	SUM	154026
4538	1000017315	6	4
4538	1000017315	9	4
4538	1000017315	1	4
4538	1000017315	SUM	12
5567	1000020989	6	277
5567	1000020989	9	291
5567	1000020989	11	3
5567	1000020989	1	289
5567	1000020989	3	250
5567	1000020989	SUM	1110
3377	1000016198	4	59441
3377	1000016198	6	177536
3377	1000016198	9	190519
3377	1000016198	11	2100
3377	1000016198	30	7068
3377	1000016198	1	191098
3377	1000016198	24	140911
3377	1000016198	3	144596
3377	1000016198	SUM	913269
4197	1000016182	6	1384
4197	1000016182	9	1325
4197	1000016182	1	1325
4197	1000016182	3	1326
4197	1000016182	SUM	5360
5403	1000020391	6	299
5403	1000020391	9	314
5403	1000020391	11	3
5403	1000020391	1	316
5403	1000020391	3	234
5403	1000020391	SUM	1166
4013	1000015393	6	1332
4013	1000015393	9	1422
4013	1000015393	1	1432
4013	1000015393	3	1142
4013	1000015393	SUM	5328
523	1000004014	4	23738
523	1000004014	6	52878
523	1000004014	9	55526
523	1000004014	22	56981
523	1000004014	1	55897
523	1000004014	3	53638
523	1000004014	SUM	298658
361	1000000645	6	72
361	1000000645	9	14
361	1000000645	1	16
361	1000000645	SUM	102
5579	1000021040	6	639
5579	1000021040	9	696
5579	1000021040	11	1
5579	1000021040	1	703
5579	1000021040	3	610
5579	1000021040	SUM	2649
4567	1000017399	6	35150
4567	1000017399	9	36821
4567	1000017399	1	37112
4567	1000017399	3	32743
4567	1000017399	SUM	141826
3377	1000012958	4	58454
3377	1000012958	6	177567
3377	1000012958	9	190642
3377	1000012958	11	2139
3377	1000012958	30	7068
3377	1000012958	1	191133
3377	1000012958	3	144238
3377	1000012958	SUM	771241
4898	1000018676	4	146
4898	1000018676	6	630
4898	1000018676	9	646
4898	1000018676	1	653
4898	1000018676	3	425
4898	1000018676	SUM	2500
5016	1000019058	6	8366
5016	1000019058	9	7907
5016	1000019058	11	178
5016	1000019058	1	7911
5016	1000019058	3	6359
5016	1000019058	SUM	30721
4086	1000015801	4	5937
4086	1000015801	6	12239
4086	1000015801	9	12736
4086	1000015801	1	12807
4086	1000015801	3	12055
4086	1000015801	SUM	55774
475	1000002063	5	1
475	1000002063	SUM	1
2256	1000007773	6	500286
2256	1000007773	9	524729
2256	1000007773	11	2419
2256	1000007773	30	19109
2256	1000007773	21	16858
2256	1000007773	22	548933
2256	1000007773	1	527839
2256	1000007773	24	492789
2256	1000007773	3	457020
2256	1000007773	SUM	3089982
4258	1000016441	4	259
4258	1000016441	6	864
4258	1000016441	9	840
4258	1000016441	1	835
4258	1000016441	3	750
4258	1000016441	SUM	3548
5627	1000021165	6	698
5627	1000021165	9	697
5627	1000021165	11	16
5627	1000021165	1	702
5627	1000021165	3	602
5627	1000021165	SUM	2715
143	1000000218	1	15
143	1000000218	SUM	15
5436	1000020539	4	11582
5436	1000020539	6	49960
5436	1000020539	9	48928
5436	1000020539	11	180
5436	1000020539	1	49065
5436	1000020539	3	35132
5436	1000020539	SUM	194847
568	1000001254	6	15
568	1000001254	9	16
568	1000001254	1	16
568	1000001254	SUM	47
5557	1000020946	6	1608
5557	1000020946	9	1663
5557	1000020946	11	19
5557	1000020946	1	1670
5557	1000020946	3	1501
5557	1000020946	SUM	6461
48	1000000076	6	61
48	1000000076	9	43
48	1000000076	1	45
48	1000000076	3	41
48	1000000076	SUM	190
3723	1000014058	6	558062
3723	1000014058	9	580780
3723	1000014058	20	137093
3723	1000014058	30	13421
3723	1000014058	21	20565
3723	1000014058	3	542782
3723	1000014058	SUM	1852703
2384	1000008363	4	1470
2384	1000008363	6	4292
2384	1000008363	9	4534
2384	1000008363	1	4544
2384	1000008363	3	4157
2384	1000008363	SUM	18997
4196	1000016181	6	8412
4196	1000016181	9	8914
4196	1000016181	1	8968
4196	1000016181	3	7389
4196	1000016181	SUM	33683
5385	1000020279	6	15397
5385	1000020279	9	15807
5385	1000020279	11	69
5385	1000020279	1	16013
5385	1000020279	3	10278
5385	1000020279	SUM	57564
3935	1000015029	6	1
3935	1000015029	SUM	1
4785	1000018167	6	4419
4785	1000018167	9	3081
4785	1000018167	11	4
4785	1000018167	1	3079
4785	1000018167	3	4086
4785	1000018167	SUM	14669
108	1000000178	6	26710
108	1000000178	9	26761
108	1000000178	1	26945
108	1000000178	3	22952
108	1000000178	SUM	103368
4849	1000018418	6	256
4849	1000018418	1	259
4849	1000018418	3	239
4849	1000018418	SUM	754
5172	1000020243	4	33608
5172	1000020243	6	40556
5172	1000020243	9	42180
5172	1000020243	11	202
5172	1000020243	1	43089
5172	1000020243	3	42079
5172	1000020243	SUM	201714
4899	1000018678	5	1273654
4899	1000018678	19	2015
4899	1000018678	25	668775
4899	1000018678	SUM	1944444
1942	1000017646	4	7349
1942	1000017646	6	16456
1942	1000017646	9	16779
1942	1000017646	11	495
1942	1000017646	1	16909
1942	1000017646	3	15074
1942	1000017646	SUM	73062
4436	1000018985	6	225
4436	1000018985	9	222
4436	1000018985	1	224
4436	1000018985	3	196
4436	1000018985	SUM	867
2671	1000009432	6	1
2671	1000009432	9	1
2671	1000009432	1	1
2671	1000009432	3	1
2671	1000009432	SUM	4
3181	1000012004	4	990
3181	1000012004	6	20150
3181	1000012004	9	21345
3181	1000012004	1	21431
3181	1000012004	SUM	63916
3408	1000013106	6	3
3408	1000013106	9	3
3408	1000013106	22	3
3408	1000013106	1	3
3408	1000013106	SUM	12
3352	1000012824	4	1052
3352	1000012824	6	7221
3352	1000012824	9	7331
3352	1000012824	1	7385
3352	1000012824	3	4976
3352	1000012824	SUM	27965
2409	1000010688	4	67
2409	1000010688	6	219
2409	1000010688	9	202
2409	1000010688	1	205
2409	1000010688	3	135
2409	1000010688	SUM	828
1978	1000006627	6	3256
1978	1000006627	9	3520
1978	1000006627	1	3541
1978	1000006627	3	3100
1978	1000006627	SUM	13417
3139	1000011808	4	13428
3139	1000011808	1	36642
3139	1000011808	3	30607
3139	1000011808	SUM	80677
4538	1000017316	6	4
4538	1000017316	9	3
4538	1000017316	1	3
4538	1000017316	SUM	10
3377	1000016199	4	59441
3377	1000016199	6	177878
3377	1000016199	9	190496
3377	1000016199	11	1976
3377	1000016199	30	7068
3377	1000016199	1	191124
3377	1000016199	24	141546
3377	1000016199	3	144172
3377	1000016199	SUM	913701
4197	1000016183	9	1323
4197	1000016183	1	1330
4197	1000016183	SUM	2653
5220	1000019818	6	2550
5220	1000019818	9	2568
5220	1000019818	11	2
5220	1000019818	1	2583
5220	1000019818	3	2034
5220	1000019818	SUM	9737
5403	1000020392	6	290
5403	1000020392	9	310
5403	1000020392	11	2
5403	1000020392	1	312
5403	1000020392	3	229
5403	1000020392	SUM	1143
4013	1000015394	6	1325
4013	1000015394	9	1404
4013	1000015394	1	1415
4013	1000015394	3	1130
4013	1000015394	SUM	5274
305	1000000871	5	334562
305	1000000871	19	4
305	1000000871	7	308696
305	1000000871	15	326662
305	1000000871	SUM	969924
800	1000001630	4	1265
800	1000001630	6	2375
800	1000001630	9	2391
800	1000001630	1	2408
800	1000001630	3	1927
800	1000001630	SUM	10366
3420	1000013140	6	42
3420	1000013140	9	46
3420	1000013140	1	46
3420	1000013140	3	28
3420	1000013140	SUM	162
523	1000004015	6	48122
523	1000004015	9	50650
523	1000004015	22	51930
523	1000004015	1	50990
523	1000004015	3	48717
523	1000004015	SUM	250409
361	1000000646	6	71
361	1000000646	9	15
361	1000000646	1	16
361	1000000646	SUM	102
5579	1000021041	9	747
5579	1000021041	1	752
5579	1000021041	3	662
5579	1000021041	SUM	2161
4644	1000017686	4	81
4644	1000017686	6	204
4644	1000017686	9	183
4644	1000017686	11	1
4644	1000017686	1	195
4644	1000017686	3	176
4644	1000017686	SUM	840
5450	1000020620	6	16056
5450	1000020620	9	16769
5450	1000020620	11	104
5450	1000020620	1	16793
5450	1000020620	3	15045
5450	1000020620	SUM	64767
3377	1000012959	4	59441
3377	1000012959	6	178030
3377	1000012959	9	190533
3377	1000012959	11	159
3377	1000012959	1	191161
3377	1000012959	3	144595
3377	1000012959	SUM	763919
4717	1000017935	4	19
4717	1000017935	6	57
4717	1000017935	9	56
4717	1000017935	1	56
4717	1000017935	3	47
4717	1000017935	SUM	235
4898	1000018677	4	147
4898	1000018677	6	599
4898	1000018677	9	645
4898	1000018677	1	648
4898	1000018677	3	422
4898	1000018677	SUM	2461
5016	1000019059	6	8729
5016	1000019059	9	8237
5016	1000019059	11	175
5016	1000019059	1	8246
5016	1000019059	3	6611
5016	1000019059	SUM	31998
4086	1000015802	4	5451
4086	1000015802	6	11246
4086	1000015802	9	11680
4086	1000015802	1	11748
4086	1000015802	3	11071
4086	1000015802	SUM	51196
2256	1000007774	6	498465
2256	1000007774	9	522354
2256	1000007774	11	2891
2256	1000007774	30	18909
2256	1000007774	21	16762
2256	1000007774	22	546175
2256	1000007774	1	525442
2256	1000007774	24	490504
2256	1000007774	3	455374
2256	1000007774	SUM	3076876
5627	1000021166	6	685
5627	1000021166	9	680
5627	1000021166	11	19
5627	1000021166	1	687
5627	1000021166	3	595
5627	1000021166	SUM	2666
143	1000000219	4	17
